cod_sys,nm_sys,Codigo,Descricao,Categoria,Categoria_Aux,Classe,Especialidade,Procedimento,Patologia
1,TASY,41301420,Biomicroscopia de fundo                                                                                                                                                                                  ,Exames,Procedimento,Exames,Exames,Biomicroscopia de fundo,Eletivos
1,TASY,50010301,Biomicroscopia de Fundo - Monocular,Exames,Procedimento,Exames,Exames,Biomicroscopia de fundo,Eletivos
1,TASY,30303028,BIÓPSIA DE CONJUNTIVA,Cirurgias,Procedimento,Outras Cirurgias,Pequenos Procedimentos,Biopsia de Conjutiva,Eletivos
1,TASY,30310016,BIÓPSIA DE ÍRIS E CORPO CILIAR,Cirurgias,Procedimento,Outras Cirurgias,Pequenos Procedimentos,Biopsia de Iris,Eletivos
1,TASY,30307023,Biópsia De Vítreo Via Pars Plana,Cirurgias,Associada,Retina,Retina,Biopsia de Vitreo,Cronico
1,TASY,74405,Bisturi  c/ protetor 15 Graus,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,77567,Bisturi  S/ Protetor 15 Graus,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,84686,BISTURI 15° ROSA LÂMINA DE 1.52MM DE LARGURA - CÓD. 5166,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,76402,Bisturi c/ Protetor 2.2mm,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,74407,Bisturi c/ Protetor 2.4mm,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,74404,BISTURI C/ PROTETOR 2.75MM,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,74406,Bisturi c/ Protetor Crescente 2.0mm,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,84680,BISTURI CLEARCUT 2.75MM SINGLE BEVEL - CÓD. 6301,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,86448,BISTURI CRESCENTE 2.3MM,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,86102,BISTURI DESCARTÁVEL N°11,LC,LC,LC,LC,LC,Eletivos
1,TASY,86103,BISTURI DESCARTÁVEL N°15,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,77566,Bisturi S/ Protetor 2.2,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,77775,BISTURI S/ PROTETOR 2.4MM,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,74392,BISTURI TIPO LANCETA RETO 20G - 71-2001,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,50101020,BLEFAROESPASMO MONOCULAR (APLIC. DE BOTOX),Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,50102010,BLEFAROPLASTIA A LASER,Cirurgias,Procedimento,Plastica,Plastica Ocular,Blefaroplastia,Eletivos
1,TASY,50101021,BLEFAROPLASTIA INFERIOR - BINOCULAR,Cirurgias,Procedimento,Plastica,Plastica Ocular,Blefaroplastia,Eletivos
1,TASY,50101022,BLEFAROPLASTIA SUPERIOR - BINOCULAR,Cirurgias,Procedimento,Plastica,Plastica Ocular,Blefaroplastia,Eletivos
1,TASY,50101277,BLEFAROPLASTIA SUPERIOR - MONOCULAR,Cirurgias,Procedimento,Plastica,Plastica Ocular,Blefaroplastia,Eletivos
1,TASY,30301033,Blefarorrafia,Cirurgias,Procedimento,Plastica,Plastica Ocular,Blefarorrafia,Eletivos
1,TASY,74402,BLEFAROSTATO BARRAQUER ARAMADO,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,99180008,Bloqueio De Plexos - Hospital Tipo C,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
1,TASY,20103140,"Bloqueio Fenólico, Alcoólico Ou Com Toxina Botulínica Por Segmento Corporal",Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
1,TASY,77451,BOSTON - SIMPLUS SOLUÇÃO MULTIAÇÃO 120ML,LC,LC,LC,LC,LC,Eletivos
1,TASY,74218,BSS 500ML BOLSA,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,74216,Bss Aqsia 500ml Frasco Plástico,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,74217,Bss Aqsia 500ml Vidro,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,86021,BSS BOLSA,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,84266,BSS PLÁSTICO 15ML,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,77299,BSS PLÁSTICO 19ML,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,86082,CABO BLACK FLUSH 23G,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,86110,CABO BLACK FLUSH 25G,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,30301041,Calázio,Cirurgias,Procedimento,Plastica,Plastica Ocular,Calazio,Eletivos
1,TASY,50130056,Calázio,Cirurgias,Procedimento,Plastica,Plastica Ocular,Calazio,Eletivos
1,TASY,3081,CALAZIO - PACOTE,Cirurgias,Procedimento,Plastica,Plastica Ocular,Calazio,Eletivos
1,TASY,50010042,Campimetria,Exames,Procedimento,Exames,Exames,Campimetria,Eletivos
1,TASY,40103137,Campimetria Computadorizada - Monocular,Exames,Procedimento,Exames,Exames,Campimetria,Eletivos
1,TASY,50010328,Campimetria Computadorizada - Monocular,Exames,Procedimento,Exames,Exames,Campimetria,Eletivos
1,TASY,41301072,CAMPIMETRIA MANUAL - MONOCULAR                                                                                                                                                                           ,Exames,Procedimento,Exames,Exames,Campimetria,Eletivos
1,TASY,86089,CAMPO CIRURGICO SMS ESTERIL FENESTRADO,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,74416,Campo Cirúrgico Steri Drape 23x15 p/ Laser,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,76380,CAMPO CIRÚRGICO STERI DRAPE FITA HIPOALERGÊNICA ESTÉRIL - TAMANHO 20X15,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,77424,CAMPO OFTÁLMICO 0.80X0.80 C/ ADESIVO E BAG,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,74418,Campo Oftalmico 1.20x1.00 c/ Adesivo e Bag,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,76119,CAMPO OFTALMOLÓGICO 40X40 ESTÉRIL,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,86112,CAMPO OPERATÓRIO 25X28 ESTÉRIL COMPRESSA,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,74003,Caneta Marcador Violeta Genciana - Ponta Fina,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,86183,CANETA PNEUMÁTICA CONST.,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,30301050,CANTOPLASTIA LATERAL,Cirurgias,Procedimento,Plastica,Plastica Ocular,Cantoplastia Lateral,Eletivos
1,TASY,74150,Cânula 23 G Soft Tip - 8489,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,74225,Cânula 25 G Soft Tip Cód. 8352,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,74157,Cânula 25ga p/ Hidrodissecção - 5242,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,77257,Canula 27Ga P/Hidrossecção,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,74180,CANULA SOFT TIP 0.8 25G - 13453,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,86119,CAPA ESTÉRIL PARA MICROSCÓPIO,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,50060015,Capsulotomia,Exames,Procedimento,Exames,Exames,Yag Laser,Eletivos
1,TASY,30306019,Capsulotomia Yag Ou Cirúrgica Mono Por Sessão,Exames,Procedimento,Exames,Exames,Yag Laser,Eletivos
1,TASY,77256,CARTUCHO MONARCH III C,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,74010,CARTUCHO MONARCH III D  AS,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,74012,CARTUCHO P/ LENTE TECNIS ONE,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,74011,CARTUCHO P/ LIO AMO EMERALDC,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,86083,CATARATA 100X120 BOLSA ESTERIL,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,86084,CATARATA 80X80 BOLSA ESTERIL,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,76856,Cateter IV Periférico Seg. C/ Ag 22G x 25mm PU C/ Filtro,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,76855,Cateter IV Periférico Seg. C/ Ag 24G x 14mm PU C/ Filtro,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,73971,CATETER NASAL TIPO ,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,73962,Cateter Nasal Tipo Óculos,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,60028378,"Catéter Para Oxigênio, Por Hora                                                                                                                                                                                                                 ",Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,60004762,"CATÉTER PARA OXIGÊNIO, VAZÃO DE 3 LITROS/MIN, POR HORA (CORRIDA OU SUBSEQUENTE), NO CENTRO CIRÚRGICO",Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,30304016,CAUTERIZAÇÃO DE CÓRNEA,Cirurgias,Procedimento,Outras Cirurgias,Córnea,Cauterização de córnea,Eletivos
1,TASY,30304024,Ceratectomia Superficial - Monocular,Cirurgias,Procedimento,Refrativa,Refrativa,PRK,Eletivos
1,TASY,50040219,CERATOMILEUSES (LASIK) - MONOCULAR - INCLUI CUSTO OPERACIONAL E HO,Cirurgias,Procedimento,Refrativa,Refrativa,LASIK,Eletivos
1,TASY,50010263,Ceratoscopia Computadorizada,Exames,Procedimento,Exames,Exames,Ceratoscopia,Eletivos
1,TASY,41301080,Ceratoscopia Computadorizada - Monocular,Exames,Procedimento,Exames,Exames,Ceratoscopia,Eletivos
1,TASY,50040120,CERATOTOMIA REFRATIVA RADIAL E ASTIGMÁTICA,Cirurgias,Procedimento,Refrativa,Refrativa,Ceratotomia Refrativa,Eletivos
1,TASY,50101223,Ciclocrioterapia Aplicação De Crill,Cirurgias,Procedimento,Outras Cirurgias,Glaucoma,Ciclocrioterapia,Cronico
1,TASY,50101024,Ciclofotocoagulacao Transescleral C/ G-Probe - Mon,Cirurgias,Procedimento,Outras Cirurgias,Glaucoma,Ciclofotocoagulacao Transescleral,Cronico
1,TASY,30310024,Cicloterapia Antiglaucomatosa Qualquer Técnica,Cirurgias,Procedimento,Outras Cirurgias,Glaucoma,Cicloterapia Antiglaucomatosa,Cronico
1,TASY,76124,CILINDRO DE GÁS C3F8 125 GM CÓD 5422 ALCON,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,74351,CILODEX SUSP 5ML FR,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,77974,Cilodex Susp 5Ml Fr,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,30311020,Cirurgia Com Sutura Ajustável,Cirurgias,Procedimento,Outras Cirurgias,Pequenos Procedimentos,Cirurgia Com Sutura Ajustavel,Eletivos
1,TASY,30313015,CIRURGIA DA GLÂNDULA LACRIMAL,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,84500247,CIRURGIA FISTULIZANTES ANTIGLAUCOMATOSAS,Cirurgias,Procedimento,Outras Cirurgias,Glaucoma,Antiglaucomatosa,Cronico
1,TASY,50101009,CIRURGIA REFRATIVA DE ASTIGMATISMO AK,Cirurgias,Procedimento,Refrativa,Refrativa,LASIK,Eletivos
1,TASY,50100033,Cirurgias Antiglaucomatosas (Qualquer Técnica),Cirurgias,Procedimento,Outras Cirurgias,Glaucoma,Antiglaucomatosa,Cronico
1,TASY,30310032,Cirurgias Fistulizantes Antiglaucomatosas,Cirurgias,Procedimento,Outras Cirurgias,Glaucoma,Antiglaucomatosa,Cronico
1,TASY,30310040,CIRURGIAS FISTULIZANTES COM IMPLANTES VALVULARES,Cirurgias,Procedimento,Outras Cirurgias,Glaucoma,Antiglaucomatosa,Cronico
1,TASY,74330,Clonidin 150mcg/ml 1ml Amp,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,86024,CLONIDINA 150MCG/ML,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,72903,Cloreto de Carbacol 0.1mg/ml 2ml,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,77380,"Cloreto de Sódio 0,9% 250ml",Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,74302,"Cloreto de Sódio 0,9% 500ml Fr",Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,75678,CLORETO DE SÓDIO 0.9% 10ML AMP,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,86124,CLORETO DE SÓDIO 100ML,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,76693,COBERTURA DE MESA 1.00 X 1.20,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,77459,COBERTURA DE MESA 1.00X1.40,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,86085,COBERTURA DE MESA 80X80,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,74417,Cobertura Mesa Auxiliar NT 1.15 x 1.15M (Tency Over),Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,74271,COLÃ­RIO EDTA DISSÃ³DICO 0.3% 10ML FR,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,50101192,Coleta de Material Corneano,Cirurgias,Procedimento,Outras Cirurgias,Córnea,Coleta de Material Corneano,Eletivos
1,TASY,77414,Colirio Ciclolato 1%,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,74279,COLIRIO IODO POVIDONA 3% (APLICACAO EM GOTAS),Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,74272,COLÍRIO IODO POVIDONA 3% FR 10ML FR,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,83809,Colírio Iodo Povidona 3% Fr 10Ml Fr,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,74283,COLIRIO IODO POVIDONA 5% ,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,76555,COLIRIO IODO POVIDONA 5% ,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,74284,COLIRIO IODO POVIDONA 5% (APLICACAO EM GOTAS),Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,74273,Colírio Metilcelulose 2% 10ml Fr,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,77971,COLÍRIO METILCELULOSE 2% 10ML FR,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,77291,Colírio Metilcelulose 2% 50mg/ml,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,77749,Colírio Metilcelulose 2% 50mg/ml,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,76551,COLÍRIO PILOCARPINA 2% 10ML FR,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,74275,Colírio Pilocarpina 4% 10Ml Fr,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,50101187,COMPLEMENTO BLEFAROPLASTIA - BINOCULAR,Cirurgias,Procedimento,Plastica,Plastica Ocular,Blefaroplastia,Eletivos
1,TASY,50101191,COMPLEMENTO CIRÚRGICO COM COLA BIOLÓGICA,Cirurgias,Associada,Outras Cirurgias,Córnea,Pterígio,Eletivos
1,TASY,50101179,COMPLEMENTO DERMATOCALASE,Cirurgias,Procedimento,Plastica,Plastica Ocular,Dermatocalaze,Eletivos
1,TASY,50101334,Complemento Laser Slt (Complemento Do Procedimento De Fototrabeculoplastia),Cirurgias,Procedimento,Outras Cirurgias,Glaucoma,Fototrabeculoplastia SLT,Cronico
1,TASY,50101180,Complemento Ptose,Cirurgias,Procedimento,Plastica,Plastica Ocular,Ptose,Eletivos
1,TASY,50101207,Complemento Transplante De Córnea Endotelial (Dmek),Cirurgias,Procedimento,Outras Cirurgias,Córnea,Transplante De Córnea,Eletivos
1,TASY,50101209,COMPLEMENTO TRANSPLANTE DE CÓRNEA ENDOTELIAL (DSEK),Cirurgias,Procedimento,Outras Cirurgias,Córnea,Transplante De Córnea,Eletivos
1,TASY,50101215,COMPLEMENTO TRANSPLANTE DE CÓRNEA LAMELAR 3 MONOCULAR,Cirurgias,Procedimento,Outras Cirurgias,Córnea,Transplante De Córnea,Eletivos
1,TASY,50101264,Complemento Transplante De Cornea Lamelar Anterior (Dalk) Laser,Cirurgias,Procedimento,Outras Cirurgias,Córnea,Transplante De Córnea,Eletivos
1,TASY,50101210,Complemento Transplante De Córnea Lamelar Anterior (Dalk) Manual,Cirurgias,Procedimento,Outras Cirurgias,Córnea,Transplante De Córnea,Eletivos
1,TASY,74517,COMPRESSA 7.5X7.5 PCT ,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,74427,COMPRESSA CIRUR 45X50 ,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,77579,Compressa Cirúrgica 45x50 Nidia 30G PAC c/50,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,74467,COMPRESSA ESTÉRIL 7.5X7.5 C/500 CREMER,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,74489,COMPRESSA ESTÉRIL 7.5X7.5 PCT C/10,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,84577,CONJUNTO DE ESTOJO E 08 CÂNULAS OROFARÍNGEAS DE GUEDEL CÓD: MD-CG9999KK,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,10014,Consulta Ambulatorial,Consultas,Consultas,Consultas,Consultas,Consultas,Eletivos
1,TASY,10502,CONSULTA COM OFTALMOLOGISTA,Consultas,Consultas,Consultas,Consultas,Consultas,Eletivos
1,TASY,150100002,Consulta com Oftalmopediatra,Consultas,Consultas,Consultas,Consultas,Consultas,Eletivos
1,TASY,67603307,CONSULTA DR YUJI,Consultas,Consultas,Consultas,Consultas,Consultas,Eletivos
1,TASY,10101012,Consulta em consultório (no horário normal ou preestabelecido),Consultas,Consultas,Consultas,Consultas,Consultas,Eletivos
1,TASY,10022,Consulta em Pronto Socorro,Consultas,Consultas,Consultas,Consultas,Consulta Em Pronto Socorro,Eletivos
1,TASY,15010014,CORNEOESCULTURA (MONOCULAR) 1 SESSAO,Cirurgias,Procedimento,Outras Cirurgias,Córnea,Corneoescultura,Eletivos
1,TASY,30304032,Corpo Estranho Da Córnea - Retirada,Cirurgias,Procedimento,Outras Cirurgias,Pequenos Procedimentos,Retirada corpo estranho,Eletivos
1,TASY,50070029,CORPO ESTRANHO IMANTÁVEL,Cirurgias,Procedimento,Outras Cirurgias,Pequenos Procedimentos,Retirada corpo estranho,Eletivos
1,TASY,30301092,CORREÃ§Ã£O DE BOLSAS PALPEBRAIS - POR LADO,Cirurgias,Procedimento,Plastica,Plastica Ocular,Correção de Bolsas Palpebrais,Eletivos
1,TASY,30301084,Correção Cirúrgica De Ectrópio Ou Entrópio,Cirurgias,Procedimento,Plastica,Plastica Ocular,Correção de Bolsas Palpebrais,Eletivos
1,TASY,54100054,CORREÇÃO CIRÚRGICA DE ENTRÓPIO OU ECTRÓPIO,Cirurgias,Procedimento,Plastica,Plastica Ocular,Correção Cirurgica de Ectrópio ou Entrópio,Eletivos
1,TASY,54100038,CORREÇÃO CIRÚRGICA DE PTOSE PALPEBRAL,Cirurgias,Procedimento,Plastica,Plastica Ocular,Ptose,Eletivos
1,TASY,30302013,CORREÇÃO DA ENOFTALMIA,Cirurgias,Procedimento,Plastica,Plastica Ocular,Correção de Enoftalmia,Eletivos
1,TASY,54100143,Correção de Bolsas Palpebrais,Cirurgias,Procedimento,Plastica,Plastica Ocular,Correção de Bolsas Palpebrais,Eletivos
1,TASY,50101272,CORREÇÃO DE BOLSAS PÁLPEBRAS SUPERIOR E INFERIOR,Cirurgias,Procedimento,Plastica,Plastica Ocular,Correção de Bolsas Palpebrais,Eletivos
1,TASY,50101273,CORREÇÃO DE BOLSAS PÁLPEBRAS SUPERIOR OU INFERIOR,Cirurgias,Procedimento,Plastica,Plastica Ocular,Correção de Bolsas Palpebrais,Eletivos
1,TASY,74468,Cotonetes com 75 Unidades,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,20104073,Crioterapia (Grupo De Até 5 Lesões),Cirurgias,Procedimento,Outras Cirurgias,Pequenos Procedimentos,Crioterapia,Eletivos
1,TASY,30303117,Crioterapia Conjuntival,Cirurgias,Procedimento,Outras Cirurgias,Pequenos Procedimentos,Crioterapia,Eletivos
1,TASY,64602652,CRIOTERAPIA CONJUNTIVAL,Cirurgias,Procedimento,Outras Cirurgias,Pequenos Procedimentos,Crioterapia,Eletivos
1,TASY,50101012,CROSSLINKING,Cirurgias,Procedimento,Outras Cirurgias,Refrativa,Cross Linking,Eletivos
1,TASY,30304156,Cross-linking (CXL) de colágeno corneano,Cirurgias,Procedimento,Outras Cirurgias,Refrativa,Cross Linking,Eletivos
1,TASY,20104324,Curativo Oftalmológico,Cirurgias,Procedimento,Outras Cirurgias,Pequenos Procedimentos,Curativo Oftalmologico,Eletivos
1,TASY,74422,Curativo Redondo Blood Stop Rolo C/500,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,50020021,Curativos,Cirurgias,Procedimento,Outras Cirurgias,Pequenos Procedimentos,Curativo Oftalmologico,Eletivos
1,TASY,50010026,Curva Tensional Diária,Exames,Procedimento,Exames,Exames,Curva tensional,Eletivos
1,TASY,41301129,Curva Tensional Diária - Binocular,Exames,Procedimento,Exames,Exames,Curva tensional,Eletivos
1,TASY,30313023,DACRIOCISTECTOMIA - UNILATERAL,Cirurgias,Procedimento,Plastica,Plastica Ocular,Dacriocistorrinostomia,Eletivos
1,TASY,15010017,DACRIOCISTECTOMIA MONOCULAR,Cirurgias,Procedimento,Plastica,Plastica Ocular,Dacriocistorrinostomia,Eletivos
1,TASY,67602820,DACRIOCISTECTOMIA MONOCULAR,Cirurgias,Procedimento,Plastica,Plastica Ocular,Dacriocistorrinostomia,Eletivos
1,TASY,50150022,Dacriocistorrinostomia,Cirurgias,Procedimento,Plastica,Plastica Ocular,Dacriocistorrinostomia,Eletivos
1,TASY,30313031,Dacriocistorrinostomia Com Ou Sem Intubação - Unilateral,Exames,Procedimento,Exames,Exames,Curva tensional,Eletivos
1,TASY,214202,"DAILIES AQUACOMFORT PLUS 8,70 -2,50",LC,LC,LC,LC,LC,LC
1,TASY,201169,"Dailies AquaComfort Plus Multifocal 8,70 +1,75 HI",LC,LC,LC,LC,LC,Eletivos
1,TASY,75679,DECADRON 4MG/ML AMP 2.5ML,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,30304105,Delaminação Corneana Com Fotoablação Estromal - Lasik,Cirurgias,Procedimento,Refrativa,Refrativa,LASIK,Eletivos
1,TASY,74332,Depo-Medrol 40Mg 2Ml Fr Amp,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,50130277,DERMATOCALAZE OU BLEFAROCALAZE ,Cirurgias,Procedimento,Plastica,Plastica Ocular,Dermatocalaze,Eletivos
1,TASY,30301106,Dermatocalaze Ou Blefarocalaze (Por Lado),Cirurgias,Procedimento,Plastica,Plastica Ocular,Dermatocalaze,Eletivos
1,TASY,30302021,Descompressão De Órbita Ou Nervo Ótico,Cirurgias,Procedimento,Plastica,Plastica Ocular,Descompressão de Orbita,Eletivos
1,TASY,60000503,DIÁRIA DE  APARTAMENTO COM ALOJAMENTO CONJUNTO,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
1,TASY,60000651,DIÁRIA DE  APARTAMENTO STANDARD,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
1,TASY,60000775,DIÁRIA DE  HOSPITAL DIA APARTAMENTO ,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
1,TASY,60000783,DIÁRIA DE  HOSPITAL DIA ENFERMARIA ,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
1,TASY,76802,Diazepam 10mg Cp,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,86077,DIAZEPAN 5MG/ 2ML,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,86027,DIPIRONA 500MG/ML,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,84763,DISSECTOR RETO 52X3 MM,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,105991,Dk 90 Esferica (-) 4.50,LC,LC,LC,LC,LC,Eletivos
1,TASY,85057,DOLOSAL 50MG/ML AMPOLA 2ML,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
1,TASY,74291,Dormonid 15mg 3ml Amp,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
